Sort	Isolate Sort	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Exemplar or additional isolate	Virus name(s)	Virus name abbreviation(s)	Virus isolate designation	Virus GENBANK accession	Virus REFSEQ accession	Genome coverage	Genome composition	Host source	File_identifier
3376	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kostyavirus		Kostyavirus CJW1	E	Mycobacterium phage CJW1			AY129331	NC_004681	Complete genome	dsDNA	bacteria	Kostyavirus_CJW1.3376.AY129331
3377	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kostyavirus		Kostyavirus eureka	E	Mycobacterium phage Eureka			JN412590	NC_041850	Complete genome	dsDNA	bacteria	Kostyavirus_eureka.3377.JN412590
3378	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kostyavirus		Kostyavirus kostya	E	Mycobacterium phage Kostya			EU816591	NC_011056	Complete genome	dsDNA	bacteria	Kostyavirus_kostya.3378.EU816591
3379	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kostyavirus		Kostyavirus kv244	E	Mycobacterium phage 244			DQ398041	NC_008194	Complete genome	dsDNA	bacteria	Kostyavirus_kv244.3379.DQ398041
3380	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kostyavirus		Kostyavirus porky	E	Mycobacterium phage Porky			EU816588	NC_011055	Complete genome	dsDNA	bacteria	Kostyavirus_porky.3380.EU816588
3381	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kostyavirus		Kostyavirus pumpkin	E	Mycobacterium phage Pumpkin			GQ303265	NC_042027	Complete genome	dsDNA	bacteria	Kostyavirus_pumpkin.3381.GQ303265
3382	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kostyavirus		Kostyavirus sirduracell	E	Mycobacterium phage SirDuracell			JF937106	NC_041987	Complete genome	dsDNA	bacteria	Kostyavirus_sirduracell.3382.JF937106
3383	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kostyavirus		Kostyavirus toto	E	Mycobacterium phage Toto			JN006061	NC_028906	Complete genome	dsDNA	bacteria	Kostyavirus_toto.3383.JN006061
3384	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kozyakovvirus		Kozyakovvirus A4L	E	Anabaena phage A-4L			KF356198	NC_024358	Complete genome	dsDNA	bacteria	Kozyakovvirus_A4L.3384.KF356198
3385	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Krampusvirus		Krampusvirus krampus	E	Microbacterium phage Krampus			MH271301	NC_047986	Complete genome	dsDNA	bacteria	Krampusvirus_krampus.3385.MH271301
3386	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kroosvirus		Kroosvirus ashertheman	E	Gordonia phage Ashertheman			MH651168	NC_053237	Complete genome	dsDNA	bacteria	Kroosvirus_ashertheman.3386.MH651168
3387	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kroosvirus		Kroosvirus bizzy	E	Gordonia phage Bizzy			MH976509	NC_053239	Complete genome	dsDNA	bacteria	Kroosvirus_bizzy.3387.MH976509
3388	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kroosvirus		Kroosvirus gaea	E	Gordonia phage Gaea			MH976511	NC_053238	Complete genome	dsDNA	bacteria	Kroosvirus_gaea.3388.MH976511
3389	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kroosvirus		Kroosvirus jksyngboy	E	Gordonia phage JKSyngboy			MT723937	NC_053235	Complete genome	dsDNA	bacteria	Kroosvirus_jksyngboy.3389.MT723937
3390	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kroosvirus		Kroosvirus kroos	E	Gordonia phage Kroos			MH976513	NC_053234	Complete genome	dsDNA	bacteria	Kroosvirus_kroos.3390.MH976513
3391	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kroosvirus		Kroosvirus ribeye	E	Gordonia phage Ribeye			MH450129	NC_053241	Complete genome	dsDNA	bacteria	Kroosvirus_ribeye.3391.MH450129
3392	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kroosvirus		Kroosvirus tangerine	E	Gordonia phage Tangerine			MK967396	NC_053240	Complete genome	dsDNA	bacteria	Kroosvirus_tangerine.3392.MK967396
3393	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kroosvirus		Kroosvirus yorkonyx	E	Gordonia phage YorkOnyx			MT723941	NC_053236	Complete genome	dsDNA	bacteria	Kroosvirus_yorkonyx.3393.MT723941
3394	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Krylovvirus		Krylovvirus tf	E	Pseudomonas phage tf			HE611333	NC_017971	Complete genome	dsDNA	bacteria	Krylovvirus_tf.3394.HE611333
3395	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kryptosalinivirus		Kryptosalinivirus M8CC19	E	Salinibacter phage M8CC-19			MF580956	NC_042349	Complete genome	dsDNA	bacteria	Kryptosalinivirus_M8CC19.3395.MF580956
3396	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kryptosalinivirus		Kryptosalinivirus M8CRM1	E	Salinibacter phage M8CRM-1			MF580959	NC_042351	Partial genome	dsDNA	bacteria	Kryptosalinivirus_M8CRM1.3396.MF580959
3397	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kuleanavirus		Kuleanavirus kuleana	E	Arthrobacter phage Kuleana			MN484600	NC_049473	Complete genome	dsDNA	bacteria	Kuleanavirus_kuleana.3397.MN484600
3398	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kumottavirus		Kumottavirus kumotta	E	Arthrobacter phage Kumotta			MK977703		Complete genome	dsDNA	bacteria	Kumottavirus_kumotta.3398.MK977703
3399	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kumottavirus		Kumottavirus margaretkali	E	Arthrobacter phage MargaretKali			MH450123		Complete genome	dsDNA	bacteria	Kumottavirus_margaretkali.3399.MH450123
3400	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kungbxnavirus		Kungbxnavirus pT24	E	Tenacibaculum phage pT24			LC168164	NC_049383	Complete genome	dsDNA	bacteria	Kungbxnavirus_pT24.3400.LC168164
3401	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kunmingvirus		Kunmingvirus kv2D05	E	Aeromonas phage 2_D05			MK804891	NC_054465	Complete genome	dsDNA	bacteria	Kunmingvirus_kv2D05.3401.MK804891
3402	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kunmingvirus		Kunmingvirus kv4D05	E	Aeromonas phage 4_D05			MK804892	NC_054466	Complete genome	dsDNA	bacteria	Kunmingvirus_kv4D05.3402.MK804892
3403	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Kylevirus		Kylevirus kyle	E	Panteoa phage Kyle			MN038177	NC_048796	Complete genome	dsDNA	bacteria	Kylevirus_kyle.3403.MN038177
3404	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lacnuvirus		Lacnuvirus LcNu	E	Lactobacillus phage Lc-Nu			AY131267	NC_007501	Complete genome	dsDNA	bacteria	Lacnuvirus_LcNu.3404.AY131267
3405	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lacusarxvirus		Lacusarxvirus lacusarx	E	Sphingobium phage Lacusarx			KY629563	NC_041927	Complete genome	dsDNA	bacteria	Lacusarxvirus_lacusarx.3405.KY629563
3406	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lafunavirus		Lafunavirus LF1	E	Lactobacillus phage LF1			HQ141410	NC_019486	Complete genome	dsDNA	bacteria	Lafunavirus_LF1.3406.HQ141410
3407	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lagaffevirus		Lagaffevirus lagaffe	E	Faecalibacterium phage FP_Lagaffe			MG711461	NC_047911	Complete genome	dsDNA	bacteria	Lagaffevirus_lagaffe.3407.MG711461
3408	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lahexavirus		Lahexavirus LAh6	E	Aeromonas phage LAh_6			MK838112	NC_048774	Complete genome	dsDNA	bacteria	Lahexavirus_LAh6.3408.MK838112
3409	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lahexavirus		Lahexavirus LAh8	E	Aeromonas phage LAh_8			MK838114	NC_048775	Complete genome	dsDNA	bacteria	Lahexavirus_LAh8.3409.MK838114
3410	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lahexavirus		Lahexavirus LAh9	E	Aeromonas phage LAh_9			MK838115	NC_048776	Complete genome	dsDNA	bacteria	Lahexavirus_LAh9.3410.MK838115
3411	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lahexavirus		Lahexavirus lv44572	E	Aeromonas phage 4_4572			MK813943	NC_048773	Complete genome	dsDNA	bacteria	Lahexavirus_lv44572.3411.MK813943
3412	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lambdavirus		Escherichia virus DE3	E	Escherichia phage DE3			EU078592	NC_042057	Complete genome	dsDNA	bacteria	Escherichia_virus_DE3.3412.EU078592
3413	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lambdavirus		Lambdavirus HK629	E	Escherichia phage HK629			JQ182735	NC_019711	Complete genome	dsDNA	bacteria	Lambdavirus_HK629.3413.JQ182735
3414	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lambdavirus		Lambdavirus HK630	E	Escherichia phage HK630			JQ086376	NC_019723	Complete genome	dsDNA	bacteria	Lambdavirus_HK630.3414.JQ086376
3415	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lambdavirus		Lambdavirus lambda	E	Escherichia phage Lambda			J02459	NC_001416	Complete genome	dsDNA	bacteria	Lambdavirus_lambda.3415.J02459
3416	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lambdavirus		Lambdavirus lvO276	E	Enterobacteria phage O276			MH547045	NC_049951	Complete genome	dsDNA	bacteria	Lambdavirus_lvO276.3416.MH547045
3417	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lambovirus		Lambovirus gibbin	E	Gordonia phage Gibbin			MN234190	NC_048812	Complete genome	dsDNA	bacteria	Lambovirus_gibbin.3417.MN234190
3418	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lambovirus		Lambovirus lambo	E	Gordonia phage Lambo			MN234220	NC_048814	Complete genome	dsDNA	bacteria	Lambovirus_lambo.3418.MN234220
3419	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lambovirus		Lambovirus ranch	E	Gordonia phage Ranch			MN234207	NC_048813	Complete genome	dsDNA	bacteria	Lambovirus_ranch.3419.MN234207
3420	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lambovirus		Lambovirus sadboi	E	Gordonia phage Sadboi			MN234232	NC_048815	Complete genome	dsDNA	bacteria	Lambovirus_sadboi.3420.MN234232
3421	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lambovirus		Lambovirus yikes	E	Gordonia phage Yikes			MN586003	NC_048826	Complete genome	dsDNA	bacteria	Lambovirus_yikes.3421.MN586003
3422	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lanavirus		Lanavirus lana	E	Pseudomonas phage Lana			MK473373	NC_048166	Complete genome	dsDNA	bacteria	Lanavirus_lana.3422.MK473373
3423	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Larmunavirus		Larmunavirus Lrm1	E	Lactobacillus phage Lrm1			EU246945	NC_011104	Complete genome	dsDNA	bacteria	Larmunavirus_Lrm1.3423.EU246945
3424	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Laroyevirus		Laroyevirus laroye	E	Arthrobacter phage Laroye			KU160654	NC_041947	Complete genome	dsDNA	bacteria	Laroyevirus_laroye.3424.KU160654
3425	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Laroyevirus		Laroyevirus lisara	E	Arthrobacter phage LiSara			MF140418	NC_055032	Complete genome	dsDNA	bacteria	Laroyevirus_lisara.3425.MF140418
3426	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Laroyevirus		Laroyevirus salgado	E	Arthrobacter phage Salgado			KU160664	NC_055033	Complete genome	dsDNA	bacteria	Laroyevirus_salgado.3426.KU160664
3427	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Laroyevirus		Laroyevirus wheelbite	E	Arthrobacter phage Wheelbite			MF140434	NC_055034	Complete genome	dsDNA	bacteria	Laroyevirus_wheelbite.3427.MF140434
3428	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lastavirus		Lastavirus lasta	E	Klebsiella phage LASTA			MT251347	NC_054965	Complete genome	dsDNA	bacteria	Lastavirus_lasta.3428.MT251347
3429	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lastavirus		Lastavirus sopranogao	E	Klebsiella phage SopranoGao			MF612073	NC_054966	Complete genome	dsDNA	bacteria	Lastavirus_sopranogao.3429.MF612073
3430	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Latrobevirus		Latrobevirus FNU1	E	Fusobacterium phage FNU1			MK554696	NC_055035	Complete genome	dsDNA	bacteria	Latrobevirus_FNU1.3430.MK554696
3431	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lederbergvirus		Lederbergvirus BTP1	E	Salmonella phage BTP1			LT714109	NC_042346	Complete genome	dsDNA	bacteria	Lederbergvirus_BTP1.3431.LT714109
3432	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lederbergvirus		Lederbergvirus HK620	E	Enterobacteria phage HK620			AF335538	NC_002730	Complete genome	dsDNA	bacteria	Lederbergvirus_HK620.3432.AF335538
3433	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lederbergvirus		Lederbergvirus P22	E	Salmonella phage P22			BK000583	NC_002371	Complete genome	dsDNA	bacteria	Lederbergvirus_P22.3433.BK000583
3434	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lederbergvirus		Lederbergvirus SE1Spa	E	Salmonella phage SE1Spa			DQ003260	NC_011802	Complete genome	dsDNA	bacteria	Lederbergvirus_SE1Spa.3434.DQ003260
3435	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lederbergvirus		Lederbergvirus Sf6	E	Shigella phage Sf6			AF547987	NC_005344	Complete genome	dsDNA	bacteria	Lederbergvirus_Sf6.3435.AF547987
3436	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lederbergvirus		Lederbergvirus ST64T	E	Salmonella phage ST64T			AY052766	NC_004348	Complete genome	dsDNA	bacteria	Lederbergvirus_ST64T.3436.AY052766
3437	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Leicestervirus		Leicestervirus CD111	E	Clostridium phage phiCD111			LN681535	NC_028905	Complete genome	dsDNA	bacteria	Leicestervirus_CD111.3437.LN681535
3438	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Leicestervirus		Leicestervirus CD146	E	Clostridium phage phiCD146			LN681536	NC_028958	Complete genome	dsDNA	bacteria	Leicestervirus_CD146.3438.LN681536
3439	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Leicestervirus		Leicestervirus CD382	E	Clostridium phage phiCD38-2			HM568888	NC_015568	Complete genome	dsDNA	bacteria	Leicestervirus_CD382.3439.HM568888
3440	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lentavirus		Lentavirus PMBT5	E	Eggerthella phage PMBT5			MH626557	NC_048022	Complete genome	dsDNA	bacteria	Lentavirus_PMBT5.3440.MH626557
3441	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Leonardvirus		Leonardvirus ali17	E	Gordonia phage Ali17			MH669000	NC_053245	Complete genome	dsDNA	bacteria	Leonardvirus_ali17.3441.MH669000
3442	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Leonardvirus		Leonardvirus emoore	E	Gordonia phage EMoore			MN586047	NC_053243	Complete genome	dsDNA	bacteria	Leonardvirus_emoore.3442.MN586047
3443	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Leonardvirus		Leonardvirus leonard	E	Gordonia phage Leonard			MN586026	NC_053242	Complete genome	dsDNA	bacteria	Leonardvirus_leonard.3443.MN586026
3444	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Leonardvirus		Leonardvirus melbins	E	Gordonia phage MelBins			MN586028	NC_053244	Complete genome	dsDNA	bacteria	Leonardvirus_melbins.3444.MN586028
3445	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lessievirus		Lessievirus bcep22	E	Burkholderia phage Bcep22			AY349011	NC_005262	Complete genome	dsDNA	bacteria	Lessievirus_bcep22.3445.AY349011
3446	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lessievirus		Lessievirus bcepil02	E	Burkholderia phage BcepIL02			FJ937737	NC_012743	Complete genome	dsDNA	bacteria	Lessievirus_bcepil02.3446.FJ937737
3447	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lessievirus		Lessievirus bcepmigl	E	Burkholderia phage BcepMigl			JX104231	NC_019917	Complete genome	dsDNA	bacteria	Lessievirus_bcepmigl.3447.JX104231
3448	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lessievirus		Lessievirus DC1	E	Burkholderia phage DC1			JN662425	NC_018452	Complete genome	dsDNA	bacteria	Lessievirus_DC1.3448.JN662425
3449	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lietduovirus		Lietduovirus LIET2	E	Pantoea phage vB_PagM_LIET2			MK388689	NC_048751	Complete genome	dsDNA	bacteria	Lietduovirus_LIET2.3449.MK388689
3450	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lightbulbvirus		Lightbulbvirus Cba172	E	Cellulophaga phage phi17:2			KC821609	NC_021798	Complete genome	dsDNA	bacteria	Lightbulbvirus_Cba172.3450.KC821609
3451	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lightbulbvirus		Lightbulbvirus Cba41	E	Cellulophaga phage phi4:1			KC821632	NC_021788	Complete genome	dsDNA	bacteria	Lightbulbvirus_Cba41.3451.KC821632
3452	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lilbeanievirus		Lilbeanievirus lilbeanie	E	Gordonia phage Lilbeanie			MW314850	NC_053246	Complete genome	dsDNA	bacteria	Lilbeanievirus_lilbeanie.3452.MW314850
3453	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lillamyvirus		Lillamyvirus hemulen	E	vB_FspS_hemulen6-1			MN812208	NC_048833	Complete genome	dsDNA	bacteria	Lillamyvirus_hemulen.3453.MN812208
3454	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lillamyvirus		Lillamyvirus lillamy	E	vB_FspS_lillamy9-1			MN812212	NC_048835	Complete genome	dsDNA	bacteria	Lillamyvirus_lillamy.3454.MN812212
3455	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lillamyvirus		Lillamyvirus morran	E	vB_FspS_morran9-1			MN812219	NC_048836	Complete genome	dsDNA	bacteria	Lillamyvirus_morran.3455.MN812219
3456	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lillamyvirus		Lillamyvirus sniff	E	vB_FspS_sniff9-1			MN812229	NC_048839	Complete genome	dsDNA	bacteria	Lillamyvirus_sniff.3456.MN812229
3457	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lillamyvirus		Lillamyvirus snork	E	vB_FspS_snork6-1			MN812231	NC_048840	Complete genome	dsDNA	bacteria	Lillamyvirus_snork.3457.MN812231
3458	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lillamyvirus		Lillamyvirus stinky	E	vB_FspS_stinky9-1			MN812238	NC_048842	Complete genome	dsDNA	bacteria	Lillamyvirus_stinky.3458.MN812238
3459	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lilyvirus		Lilyvirus lily	E	Bacteriophage Lily			KP296792	NC_028841	Complete genome	dsDNA	bacteria	Lilyvirus_lily.3459.KP296792
3460	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Llyrvirus		Llyrvirus SSKS1	E	Synechococcus phage S-SKS1			HQ633071	NC_020851	Complete genome	dsDNA	bacteria	Llyrvirus_SSKS1.3460.HQ633071
3461	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lokivirus		Lokivirus IMEAB3	E	Acinetobacter phage IMEAB3			KF811200	NC_023590	Complete genome	dsDNA	bacteria	Lokivirus_IMEAB3.3461.KF811200
3462	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lokivirus		Lokivirus loki	E	Acinetobacter phage Loki			LN890663	NC_042137	Complete genome	dsDNA	bacteria	Lokivirus_loki.3462.LN890663
3463	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lomovskayavirus		Lomovskayavirus BT1	E	Streptomyces phage phiBT1			AJ550940	NC_004664	Complete genome	dsDNA	bacteria	Lomovskayavirus_BT1.3463.AJ550940
3464	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lomovskayavirus		Lomovskayavirus C31	E	Streptomyces phage phi-C31			AJ006589	NC_001978	Complete genome	dsDNA	bacteria	Lomovskayavirus_C31.3464.AJ006589
3465	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Loughboroughvirus		Rosemountvirus ZCSE2	E	Salmonella phage ZCSE2			MK673511	NC_048179	Complete genome	dsDNA	bacteria	Rosemountvirus_ZCSE2.3465.MK673511
3466	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lubbockvirus		Lubbockvirus CD119	E	Clostridium phage phi CD119			AY855346	NC_007917	Complete genome	dsDNA	bacteria	Lubbockvirus_CD119.3466.AY855346
3467	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lubbockvirus		Lubbockvirus CDHM19	E	Clostridium phage phiCDHM19			LK985322	NC_028996	Complete genome	dsDNA	bacteria	Lubbockvirus_CDHM19.3467.LK985322
3468	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Luchadorvirus		Lucadorvirus gail	E	Mycobacterium phage Gail			MT522004	NC_055858	Complete genome	dsDNA	bacteria	Lucadorvirus_gail.3468.MT522004
3469	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Luchadorvirus		Lucadorvirus jeeves	E	Mycobacterium phage Jeeves			MN310541	NC_055817	Complete genome	dsDNA	bacteria	Lucadorvirus_jeeves.3469.MN310541
3470	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Luchadorvirus		Lucadorvirus luchador	E	Mycobacterium phage Luchador			KR080193	NC_028849	Complete genome	dsDNA	bacteria	Lucadorvirus_luchador.3470.KR080193
3471	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Luckybarnesvirus		Luckybarnesvirus luckybarnes	E	Brevibacterium phage LuckyBarnes			MF668275	NC_047851	Complete genome	dsDNA	bacteria	Luckybarnesvirus_luckybarnes.3471.MF668275
3472	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Luckytenvirus		Luckytenvirus lucky10	E	Gordonia phage Lucky10			KU963256	NC_031267	Complete genome	dsDNA	bacteria	Luckytenvirus_lucky10.3472.KU963256
3473	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Ludhianavirus		Ludhianavirus D3	E	Aeromonas phage D3			MN102098	NC_070957	Complete genome	dsDNA	bacteria	Ludhianavirus_D3.3473.MN102098
3474	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Ludhianavirus		Ludhianavirus D6	E	Aeromonas phage D6			MN131137		Complete genome	dsDNA	bacteria	Ludhianavirus_D6.3474.MN131137
3475	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Ludhianavirus		Ludhianavirus LAh10	E	Aeromonas phage LAh10			MK838116		Complete genome	dsDNA	bacteria	Ludhianavirus_LAh10.3475.MK838116
3476	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lughvirus		Lughvirus lugh	E	Faecalibacterium phage FP_Lugh			MG711464	NC_047912	Complete genome	dsDNA	bacteria	Lughvirus_lugh.3476.MG711464
3477	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lwoffvirus		Lwoffvirus BMBtp2	E	Bacillus phage vB_BtS_BMBtp2			JX887877	NC_019912	Complete genome	dsDNA	bacteria	Lwoffvirus_BMBtp2.3477.JX887877
3478	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Lwoffvirus		Lwoffvirus TP21	E	Bacillus phage TP21-L			EU887664	NC_011645	Complete genome	dsDNA	bacteria	Lwoffvirus_TP21.3478.EU887664
3479	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Maaswegvirus		Maaswegvirus Kp24	E	Klebsiella phage vB_KpM_FBKp24			MW394391		Complete genome	dsDNA	bacteria	Maaswegvirus_Kp24.3479.MW394391
3480	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Macdonaldcampvirus		Macdonaldcampvirus SB28	E	Salmonella phage vB_SenS_SB28			MK947460	NC_054638	Complete genome	dsDNA	bacteria	Macdonaldcampvirus_SB28.3480.MK947460
3481	1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Macdonaldcampvirus		Macdonaldcampvirus ViIIE1	E	Salmonella phage Vi II-E1			AM491472	NC_010495	Complete genome	dsDNA	bacteria	Macdonaldcampvirus_ViIIE1.3481.AM491472
